"Date","Price","Open","High","Low","Vol.","Change %"
"01/10/2012","183.09","182.42","183.60","181.00","540.51K","2.14%"
"01/09/2012","179.25","179.30","179.86","177.30","632.04K","0.07%"
"01/06/2012","179.13","179.68","180.95","177.51","413.01K","-0.11%"
"01/05/2012","179.33","179.50","179.92","175.18","812.16K","-0.35%"
"01/04/2012","179.96","179.55","180.87","177.64","481.52K","-0.72%"
"01/03/2012","181.27","183.65","185.96","180.87","654.23K","1.70%"
"12/30/2011","178.24","179.40","179.43","177.87","252.18K","-0.65%"
"12/29/2011","179.40","177.40","179.50","176.55","342.13K","1.68%"
"12/28/2011","176.44","177.88","177.88","175.90","300.96K","-0.79%"
"12/27/2011","177.84","178.18","179.77","177.02","310.68K","-0.32%"
"12/23/2011","178.41","176.70","178.73","175.00","313.02K","1.66%"
"12/22/2011","175.49","173.88","176.20","173.51","588.59K","1.23%"
"12/21/2011","173.35","173.34","174.46","170.11","601.88K","0.12%"
"12/20/2011","173.14","169.54","173.91","169.22","608.31K","4.55%"
"12/19/2011","165.60","170.57","170.89","165.09","667.41K","-2.78%"
"12/16/2011","170.33","168.72","170.89","167.87","940.81K","1.48%"
"12/15/2011","167.84","169.88","169.95","167.50","443.60K","0.54%"
"12/14/2011","166.94","166.80","168.68","165.28","691.14K","-0.48%"
"12/13/2011","167.75","171.00","172.34","165.37","498.06K","-1.02%"
"12/12/2011","169.48","166.34","170.32","166.34","531.98K","-1.85%"
"12/09/2011","172.68","168.61","173.55","168.29","729.55K","3.09%"
"12/08/2011","167.50","172.65","172.89","167.13","714.96K","-3.94%"
"12/07/2011","174.37","172.89","175.21","170.98","497.87K","0.52%"
"12/06/2011","173.46","176.23","176.23","172.00","530.03K","-1.62%"
"12/05/2011","176.31","172.94","176.50","172.12","1.01M","4.31%"
"12/02/2011","169.02","169.65","173.22","168.12","618.18K","0.96%"
"12/01/2011","167.41","169.50","170.24","165.45","752.48K","-2.69%"
"11/30/2011","172.04","167.60","172.53","166.07","1.39M","6.84%"
"11/29/2011","161.03","159.55","162.79","158.91","877.66K","0.75%"
"11/28/2011","159.83","157.81","160.34","157.35","975.11K","5.66%"
"11/25/2011","151.27","151.23","153.77","150.35","217.07K","-0.15%"
"11/23/2011","151.49","153.78","154.90","151.44","894.69K","-2.77%"
"11/22/2011","155.81","156.32","157.66","154.06","562.73K","-0.51%"
"11/21/2011","156.61","156.43","158.00","154.29","640.33K","-1.66%"
"11/18/2011","159.26","160.89","161.20","158.12","667.80K","-0.21%"
"11/17/2011","159.60","160.96","163.16","158.74","1.01M","-1.07%"
"11/16/2011","161.33","163.43","164.88","160.94","809.98K","-2.74%"
"11/15/2011","165.88","162.88","168.33","162.40","1.07M","1.69%"
"11/14/2011","163.12","162.80","165.19","161.77","762.21K","-0.74%"
"11/11/2011","164.33","161.98","166.00","160.50","946.15K","2.78%"
"11/10/2011","159.88","156.27","160.76","154.46","1.17M","4.34%"
"11/09/2011","153.23","159.06","159.06","152.99","1.09M","-6.09%"
"11/08/2011","163.16","163.39","163.91","159.43","816.89K","1.94%"
"11/07/2011","160.05","158.01","160.24","155.60","720.79K","1.55%"
"11/04/2011","157.60","157.02","158.68","154.57","541.01K","-1.04%"
"11/03/2011","159.26","157.13","160.22","153.05","840.92K","2.40%"
"11/02/2011","155.52","152.63","155.99","150.74","772.12K","3.68%"
"11/01/2011","150.00","152.09","155.13","149.84","1.85M","-4.94%"
"10/31/2011","157.79","166.51","166.92","157.75","1.36M","-7.06%"
"10/28/2011","169.78","169.10","170.80","165.23","939.40K","0.39%"
"10/27/2011","169.12","159.97","170.42","159.66","1.92M","9.55%"
"10/26/2011","154.37","153.23","155.25","151.42","963.63K","2.65%"
"10/25/2011","150.38","158.23","158.23","149.93","916.09K","-4.51%"
"10/24/2011","157.48","155.70","158.34","154.13","776.40K","2.05%"
"10/21/2011","154.32","154.51","155.75","152.15","941.28K","1.42%"
"10/20/2011","152.16","149.04","153.51","146.53","1.16M","2.18%"
"10/19/2011","148.92","153.00","154.00","148.06","1.54M","-4.72%"
"10/18/2011","156.30","151.02","157.76","150.28","1.16M","3.70%"
"10/17/2011","150.73","154.25","155.37","150.25","619.68K","-3.32%"
"10/14/2011","155.91","154.05","159.49","154.05","1.06M","1.47%"
"10/13/2011","153.65","155.53","155.53","149.52","1.04M","-1.51%"
"10/12/2011","156.00","154.49","160.19","154.33","1.22M","1.92%"
"10/11/2011","153.06","153.45","155.44","152.02","776.19K","-1.41%"
"10/10/2011","155.25","152.88","156.72","150.93","1.08M","5.05%"
"10/07/2011","147.78","152.35","153.00","147.69","1.01M","-2.56%"
"10/06/2011","151.67","150.47","152.19","145.30","780.97K","0.78%"
"10/05/2011","150.49","147.52","151.14","145.51","869.29K","2.24%"
"10/04/2011","147.20","140.06","147.57","137.00","1.28M","3.83%"
"10/03/2011","141.77","146.81","148.70","141.43","1.04M","-4.22%"
"09/30/2011","148.01","149.36","151.57","147.61","1.10M","-2.41%"
"09/29/2011","151.66","152.73","152.78","148.07","1.15M","2.09%"
"09/28/2011","148.55","157.72","157.72","148.26","955.40K","-2.58%"
"09/27/2011","152.49","153.90","157.75","151.14","1.19M","1.42%"
"09/26/2011","150.35","148.01","150.64","144.68","872.44K","1.84%"
"09/23/2011","147.63","143.56","147.88","142.79","770.76K","1.99%"
"09/22/2011","144.75","142.66","145.45","140.22","1.30M","-1.68%"
"09/21/2011","147.22","155.39","156.83","147.21","895.77K","-5.37%"
"09/20/2011","155.58","157.54","159.42","155.34","702.11K","-0.43%"
"09/19/2011","156.25","156.50","157.72","154.50","714.03K","-2.88%"
"09/16/2011","160.88","159.98","161.89","157.71","1.15M","1.07%"
"09/15/2011","159.18","154.23","159.46","153.50","1.01M","4.52%"
"09/14/2011","152.30","153.00","154.32","149.10","1.10M","0.71%"
"09/13/2011","151.22","153.36","153.68","150.07","1.19M","-0.05%"
"09/12/2011","151.30","149.26","152.05","148.10","939.62K","0.15%"
"09/09/2011","151.07","154.49","154.94","150.08","879.01K","-3.07%"
"09/08/2011","155.86","157.75","158.31","155.52","909.78K","-1.92%"
"09/07/2011","158.91","154.81","159.02","154.23","924.70K","4.26%"
"09/06/2011","152.41","150.25","152.62","148.90","1.06M","-2.33%"
"09/02/2011","156.04","160.19","161.07","155.05","775.67K","-4.08%"
"09/01/2011","162.68","164.72","166.40","162.15","814.19K","-1.26%"
"08/31/2011","164.75","166.57","167.34","163.07","1.46M","-1.35%"
"08/30/2011","167.00","167.25","168.94","165.64","627.37K","-0.70%"
"08/29/2011","168.18","163.77","168.29","163.00","594.24K","4.47%"
"08/26/2011","160.99","158.05","163.01","154.58","742.54K","1.48%"
"08/25/2011","158.64","165.22","167.97","157.01","1.04M","-3.11%"
"08/24/2011","163.73","158.35","163.73","156.76","707.54K","2.71%"
"08/23/2011","159.41","153.30","159.44","150.24","1.12M","4.76%"
"08/22/2011","152.17","155.24","156.47","151.48","1.20M","0.56%"
"08/19/2011","151.33","150.25","156.04","150.00","1.20M","-0.62%"
"08/18/2011","152.28","157.76","157.76","150.50","1.03M","-5.52%"
"08/17/2011","161.18","162.33","164.68","159.38","867.49K","0.01%"
"08/16/2011","161.16","160.16","164.81","158.91","874.83K","-2.41%"
"08/15/2011","165.14","162.63","165.64","162.01","782.81K","2.53%"
"08/12/2011","161.07","167.06","168.50","159.91","947.74K","-0.56%"
"08/11/2011","161.98","150.05","164.52","148.67","1.97M","9.40%"
"08/10/2011","148.06","151.56","155.12","145.87","1.94M","-5.42%"
"08/09/2011","156.54","150.02","156.69","144.64","2.03M","7.77%"
"08/08/2011","145.25","154.03","159.74","145.14","1.86M","-10.11%"
"08/05/2011","161.58","165.64","167.56","157.00","1.90M","-1.02%"
"08/04/2011","163.25","170.88","172.68","162.88","1.28M","-5.88%"
"08/03/2011","173.45","174.61","176.71","169.54","1.49M","-0.60%"
"08/02/2011","174.49","179.52","179.52","173.95","1.15M","-2.17%"
"08/01/2011","178.36","181.40","181.50","175.09","978.76K","-0.06%"
"07/29/2011","178.46","172.50","179.58","172.38","1.28M","1.94%"
"07/28/2011","175.07","177.34","178.26","174.05","1.28M","-1.00%"
"07/27/2011","176.84","184.58","184.58","175.65","1.61M","-4.11%"
"07/26/2011","184.42","188.73","188.73","183.52","762.13K","-0.85%"
"07/25/2011","186.00","185.50","187.42","184.20","393.39K","-1.02%"
"07/22/2011","187.92","188.21","189.99","187.50","572.42K","0.11%"
"07/21/2011","187.72","184.75","188.58","184.75","727.95K","1.75%"
"07/20/2011","184.50","189.57","191.49","184.14","915.87K","0.44%"
"07/19/2011","183.69","181.49","183.94","179.71","1.21M","1.91%"
"07/18/2011","180.25","184.24","184.24","178.78","700.94K","-2.32%"
"07/15/2011","184.54","187.79","187.80","182.35","745.67K","1.25%"
"07/14/2011","182.27","186.35","186.81","181.76","672.36K","-1.50%"
"07/13/2011","185.05","185.23","187.00","184.50","765.22K","0.74%"
"07/12/2011","183.69","185.40","188.56","183.50","943.75K","-1.44%"
"07/11/2011","186.38","190.17","192.45","185.82","835.51K","-4.64%"
"07/08/2011","195.45","195.25","195.85","193.86","618.19K","-1.53%"
"07/07/2011","198.49","197.76","199.10","197.05","414.27K","1.50%"
"07/06/2011","195.55","194.19","195.78","193.09","570.58K","0.53%"
"07/05/2011","194.51","195.44","196.35","194.18","402.02K","-0.97%"
"07/01/2011","196.42","192.05","196.64","191.10","741.07K","2.40%"
"06/30/2011","191.81","192.81","193.28","189.84","782.30K","-0.04%"
"06/29/2011","191.89","190.48","192.50","189.23","829.20K","1.39%"
"06/28/2011","189.26","187.47","189.28","186.20","593.40K","1.17%"
"06/27/2011","187.07","184.56","187.42","184.10","434.44K","1.45%"
"06/24/2011","184.39","187.48","187.86","183.51","771.68K","-1.59%"
"06/23/2011","187.37","186.18","187.99","184.71","690.50K","-0.94%"
"06/22/2011","189.14","189.69","191.41","189.08","590.49K","-0.83%"
"06/21/2011","190.73","190.35","191.85","188.67","542.99K","0.70%"
"06/20/2011","189.40","186.85","189.79","186.14","407.27K","1.10%"
"06/17/2011","187.34","190.95","191.00","186.90","659.16K","-0.42%"
"06/16/2011","188.13","186.99","189.00","185.19","826.71K","0.97%"
"06/15/2011","186.32","190.53","191.38","185.51","826.59K","-3.24%"
"06/14/2011","192.56","191.71","193.00","191.12","516.85K","1.92%"
"06/13/2011","188.93","186.21","189.22","186.00","762.07K","1.67%"
"06/10/2011","185.82","190.11","191.69","185.27","896.00K","-3.38%"
"06/09/2011","192.32","190.19","193.15","187.44","440.41K","1.39%"
"06/08/2011","189.69","189.26","190.86","188.94","600.21K","0.03%"
"06/07/2011","189.64","189.04","191.57","188.48","678.50K","0.95%"
"06/06/2011","187.85","192.88","193.98","187.51","795.59K","-2.99%"
"06/03/2011","193.63","196.28","196.33","193.54","753.83K","-2.98%"
"06/02/2011","199.58","199.43","201.03","197.89","600.51K","0.12%"
"06/01/2011","199.35","207.25","207.42","199.29","1.06M","-3.02%"
"05/31/2011","205.56","202.50","205.56","201.38","897.67K","2.44%"
"05/27/2011","200.67","198.00","201.18","197.69","662.90K","1.58%"
"05/26/2011","197.54","195.42","198.22","194.00","629.82K","1.09%"
"05/25/2011","195.41","193.00","195.86","193.00","625.60K","1.22%"
"05/24/2011","193.05","192.54","194.23","191.52","1.06M","-0.87%"
"05/23/2011","194.74","195.57","196.20","193.51","542.52K","-1.40%"
"05/20/2011","197.51","198.00","199.99","197.33","566.22K","-0.30%"
"05/19/2011","198.10","198.03","199.86","196.03","916.61K","2.51%"
"05/18/2011","193.25","190.48","193.75","189.50","361.99K","1.42%"
"05/17/2011","190.54","191.08","191.95","187.47","608.65K","-0.73%"
"05/16/2011","191.95","192.26","195.90","191.73","457.93K","-1.18%"
"05/13/2011","194.24","196.22","196.67","193.89","299.75K","-0.84%"
"05/12/2011","195.88","194.16","196.00","192.08","486.12K","0.70%"
"05/11/2011","194.52","197.15","197.15","194.17","503.21K","-1.76%"
"05/10/2011","198.00","197.01","198.16","195.67","423.16K","0.68%"
"05/09/2011","196.67","197.32","197.32","194.23","431.55K","0.48%"
"05/06/2011","195.74","194.09","197.56","193.89","746.90K","2.23%"
"05/05/2011","191.47","193.22","193.88","190.74","516.83K","-1.31%"
"05/04/2011","194.01","197.06","197.85","192.62","575.21K","-0.03%"
"05/03/2011","194.07","197.61","197.61","192.01","570.75K","-0.75%"
"05/02/2011","195.53","196.86","197.50","195.32","462.91K","-0.21%"
"04/29/2011","195.94","197.85","198.27","194.88","453.71K","-1.04%"
"04/28/2011","198.00","198.90","199.34","196.53","534.14K","-0.95%"
"04/27/2011","199.90","199.14","200.41","196.78","746.35K","0.49%"
"04/26/2011","198.93","197.41","199.50","196.74","565.62K","0.91%"
"04/25/2011","197.13","198.77","199.99","195.90","803.44K","-0.88%"
"04/21/2011","198.88","195.80","199.21","194.12","959.38K","2.66%"
"04/20/2011","193.72","194.37","196.48","192.80","985.42K","0.88%"
"04/19/2011","192.03","191.32","192.03","189.35","708.75K","0.78%"
"04/18/2011","190.55","191.08","192.99","189.06","971.35K","-1.39%"
"04/15/2011","193.24","194.98","195.09","192.55","681.77K","-0.07%"
"04/14/2011","193.38","193.16","194.29","192.15","679.58K","-0.67%"
"04/13/2011","194.68","196.03","196.93","193.28","1.18M","-0.05%"
"04/12/2011","194.78","197.21","197.21","193.92","904.94K","-0.60%"
"04/11/2011","195.95","195.85","197.29","195.52","797.96K","-0.08%"
"04/08/2011","196.10","199.00","199.91","195.31","817.26K","-0.95%"
"04/07/2011","197.99","199.65","199.79","196.80","959.99K","-0.62%"
"04/06/2011","199.22","200.74","200.75","198.69","1.06M","-0.13%"
"04/05/2011","199.48","200.25","202.20","198.93","1.30M","-0.75%"
"04/04/2011","200.99","201.40","202.80","199.82","1.77M","-0.71%"
"04/01/2011","202.43","202.05","204.50","202.00","18.68M","0.71%"
"03/31/2011","201.01","198.10","201.04","198.10","2.71M","1.09%"
"03/30/2011","198.84","196.34","200.10","194.88","4.57M","6.62%"
"03/29/2011","186.50","187.26","187.87","185.20","975.70K","-0.52%"
"03/28/2011","187.47","189.30","190.68","187.19","570.35K","-0.41%"
"03/25/2011","188.24","186.59","189.02","185.55","592.57K","1.45%"
"03/24/2011","185.55","183.95","186.50","183.95","1.01M","1.01%"
"03/23/2011","183.70","184.78","185.14","181.37","525.67K","-0.72%"
"03/22/2011","185.03","185.63","186.34","184.68","509.92K","-0.52%"
"03/21/2011","186.00","185.01","187.13","185.00","461.78K","0.79%"
"03/18/2011","184.55","185.28","186.76","183.09","748.54K","0.32%"
"03/17/2011","183.96","183.29","184.54","181.72","675.03K","2.33%"
"03/16/2011","179.77","185.20","186.23","179.52","925.66K","-3.19%"
"03/15/2011","185.70","183.29","186.78","180.29","792.38K","-1.45%"
"03/14/2011","188.43","188.68","189.18","185.59","584.79K","-0.82%"
"03/11/2011","189.98","190.75","191.92","188.32","593.67K","-0.21%"
"03/10/2011","190.38","194.38","196.21","188.91","944.62K","-3.31%"
"03/09/2011","196.90","198.07","198.78","195.65","552.41K","-0.97%"
"03/08/2011","198.83","199.08","200.39","196.85","564.41K","0.30%"
"03/07/2011","198.24","202.50","203.11","196.64","654.63K","-1.81%"
"03/04/2011","201.89","207.18","207.44","201.01","537.35K","-2.50%"
"03/03/2011","207.06","199.37","207.16","199.21","704.76K","4.13%"
"03/02/2011","198.85","200.73","202.03","198.74","710.07K","-1.28%"
"03/01/2011","201.43","209.77","209.77","200.90","748.07K","-1.25%"
"02/28/2011","203.99","203.11","205.61","200.51","685.29K","0.03%"
"02/25/2011","203.92","202.99","204.55","201.44","864.08K","1.35%"
"02/24/2011","201.20","195.79","201.44","193.58","832.42K","3.11%"
"02/23/2011","195.13","199.00","199.83","194.38","683.09K","-1.65%"
"02/22/2011","198.41","203.41","204.16","197.91","537.48K","-4.00%"
"02/18/2011","206.67","205.45","207.47","202.90","516.82K","1.02%"
"02/17/2011","204.59","205.02","205.48","202.80","378.97K","-0.37%"
"02/16/2011","205.34","206.03","207.00","204.00","458.16K","-0.16%"
